clean_text,label
yes he is really great bhaji told kallis best cricketer after sachin in world very tough to get out,0
you were supposed to wake me up gt,0
oic i saw him too but i tot he din c me i found a group liao,0
sorry i ll call later,0
hey hey werethe monkeespeople say we monkeyaround howdy gorgeous howu doin foundurself a jobyet sausage love jen xxx,0
sorry my battery died i can come by but i m only getting a gram for now where s your place,0
well done blimey exercise yeah i kinda remember wot that is hmm,0
i wont get concentration dear you know you are my mind and everything,0
lol have you made plans for new years,0
NUMBER min later k,0
hanks lotsly,0
thanks for this hope you had a good day today,0
k k what are detail you want to transfer acc no enough,0
ok i will tell her to stay out yeah its been tough but we are optimistic things will improve this month,0
loan for any purpose NUMBER NUMBER NUMBER homeowners tenants welcome have you been previously refused we can still help call free NUMBER NUMBER or text back help,1
si si i think ill go make those oreo truffles,0
look at amy ure a beautiful intelligent woman and i like u a lot i know u don t like me like that so don t worry,0
i hope you that s the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl,0
NUMBER NUMBER that call cost which i guess isnt bad miss ya need ya want ya love ya,0
going thru a very different feeling wavering decisions and coping up with the same is the same individual time will heal everything i believe,0
where did u go my phone is gonna die you have to stay in here,0
great never been better each day gives even more reasons to thank god,0
upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on NUMBER NUMBER NUMBER offer ends NUMBER th july t c s apply opt out available,1
sorry i ll call later ok bye,0
ok i am on the way to railway,0
great princess i love giving and receiving oral doggy style is my fave position how about you i enjoy making love lt gt times per night,0
they don t put that stuff on the roads to keep it from getting slippery over there,0
when are you going to ride your bike,0
yup no need i ll jus wait NUMBER e rain NUMBER stop,0
there are many company tell me the language,0
okmail dear dave this is your final notice to collect your NUMBER tenerife holiday or NUMBER cash award call NUMBER from landline tcs sae box NUMBER cw NUMBER wx NUMBER ppm,1
how long has it been since you screamed princess,0
nothing i meant that once the money enters your account here the bank will remove its flat rate someone transfered lt gt to my account and lt gt dollars got removed so the banks differ and charges also differ be sure you trust the NUMBER ja person you are sending account details to cos,0
want NUMBER get laid tonight want real dogging locations sent direct NUMBER ur mob join the uk s largest dogging network by txting moan to NUMBER nyt ec NUMBER a NUMBER p msg NUMBER p,1
nice line said by a broken heart plz don t cum NUMBER more times infront of me other wise once again i ll trust u good NUMBER t,0
ok i m gonna head up to usf in like fifteen minutes,0
love you aathi love u lot,0
tension ah what machi any problem,0
k can i pick up another NUMBER th when you re done,0
when re you guys getting back g said you were thinking about not staying for mcr,0
almost there see u in a sec,0
yo carlos a few friends are already asking me about you you working at all this weekend,0
watching tv lor,0
thank you baby i cant wait to taste the real thing,0
you should change your fb to jaykwon thuglyfe falconerf,0
if we win its really no NUMBER side for long time,0
free message activate your NUMBER free text messages by replying to this message with the word free for terms conditions visit URL,1
dear reached railway what happen to you,0
depends on quality if you want the type i sent boye faded glory then about NUMBER if you want ralphs maybe NUMBER,0
i think i ve fixed it can you send a test message,0
sorry man my account s dry or i would if you want we could trade back half or i could buy some shit with my credit card,0
congrats NUMBER year special cinema pass for NUMBER is yours call NUMBER now c suprman v matrix NUMBER starwars NUMBER etc all NUMBER free bx NUMBER ip NUMBER NUMBER we NUMBER pm dont miss out,1
sorry in meeting i ll call later,0
what class of lt gt reunion,0
are you free now can i call now,0
got meh when,0
nope think i will go for it on monday sorry i replied so late,0
some of them told accenture is not confirm is it true,0
kate jackson rec center before NUMBER ish right,0
dear i have reache room,0
fighting with the world is easy u either win or lose bt fightng with some NUMBER who is close to u is dificult if u lose u lose if u win u still lose,0
when can come out,0
check with nuerologist,0
lolnice i went from a fish to water,0
NUMBER congratulations in this week s competition draw u have won the NUMBER prize to claim just call NUMBER b NUMBER t cs stop sms NUMBER over NUMBER only NUMBER ppm,1
no it s waiting in e car dat s bored wat cos wait outside got nothing NUMBER do at home can do my stuff or watch tv wat,0
maybe westshore or hyde park village the place near my house,0
you should know now so how s anthony are you bringing money i ve school fees to pay and rent and stuff like that thats why i need your help a friend in need,0
what s the significance,0
your opinion about me NUMBER over NUMBER jada NUMBER kusruthi NUMBER lovable NUMBER silent NUMBER spl character NUMBER not matured NUMBER stylish NUMBER simple pls reply,0
NUMBER at the latest g s still there if you can scrounge up some ammo and want to give the new ak a try,0
prabha i m soryda realy frm heart i m sory,0
lol ok your forgiven,0
no jst change tat only,0
you are guaranteed the latest nokia phone a NUMBER gb ipod mp NUMBER player or a NUMBER prize txt word collect to no NUMBER ibhltd ldnw NUMBER h NUMBER p mtmsgrcvd NUMBER,1
s no competition for him,0
boltblue tones for NUMBER p reply poly or mono eg poly NUMBER NUMBER cha cha slide NUMBER yeah NUMBER slow jamz NUMBER toxic NUMBER come with me or stop NUMBER more tones txt more,1
your credits have been topped up for URL your renewal pin is tgxxrz,1
that way transport is less problematic than on sat night by the way if u want to ask n to join my bday feel free but need to know definite nos as booking on fri,0
usually the person is unconscious that s in children but in adults they may just behave abnormally i ll call you now,0
but that s on ebay it might be less elsewhere,0
shall i come to get pickle,0
were gonna go get some tacos,0
that s very rude you on campus,0
urgent your mobile no was awarded a NUMBER NUMBER bonus caller prize on NUMBER NUMBER NUMBER this is our NUMBER nd attempt to contact you call NUMBER NUMBER NUMBER box NUMBER qu,1
hi i won t b ard NUMBER christmas but do enjoy n merry x mas,0
today s offer claim ur NUMBER worth of discount vouchers text yes to NUMBER now savamob member offers mobile t cs NUMBER NUMBER NUMBER sub NUMBER unsub reply x,1
yes how is a pretty lady like you single,0
you will recieve your tone within the next NUMBER hrs for terms and conditions please see channel u teletext pg NUMBER,1
jay says that you re a double faggot,0
private your NUMBER account statement for NUMBER shows NUMBER un redeemed s i m points call NUMBER identifier code NUMBER expires NUMBER NUMBER NUMBER,1
what today sunday sunday is holiday so no work,0
gudnite tc practice going on,0
i ll be late,0
i ve not called you in a while this is hoping it was l NUMBER r malaria and that you know that we miss you guys i miss bani big so pls give her my love especially have a great day,0
